"sku","nombre","descripcion","precio1","precio2","precio3","precio4","precio5","cantidad2","cantidad3","cantidad4","cantidad5","unidad_medida","CATEGORIA","ACTIVO"
"3485","BASE DE CARTON TARTAS ROSA 32_CM VMFIESTA","-",20.00,19.00,19.00,19.00,"",12.00,12.00,12.00,"","PZ","CAJAS, PLATOS Y ARTICULOS DE CARTON",1
"3620","BASE PARA ROSCA CH 35X45 BLANCA","-",6.00,5.00,5.00,5.00,"",50.00,50.00,50.00,"","PZ","CAJAS, PLATOS Y ARTICULOS DE CARTON",1
"2657","BASE PARA ROSCA CH 35X45 KRAFT","-",5.00,4.00,4.00,4.00,"",50.00,50.00,50.00,"","PZ","CAJAS, PLATOS Y ARTICULOS DE CARTON",1
"3622","BASE PARA ROSCA GDE 45X60 BLANCA","-",9.00,7.00,7.00,7.00,"",50.00,50.00,50.00,"","PZ","CAJAS, PLATOS Y ARTICULOS DE CARTON",1
"2656","BASE PARA ROSCA GDE 45X60 KRAFT","-",8.00,6.50,6.50,6.50,"",50.00,50.00,50.00,"","PZ","CAJAS, PLATOS Y ARTICULOS DE CARTON",1
"3621","BASE PARA ROSCA MED 40X54 BLANCA","-",8.00,6.00,6.00,6.00,"",50.00,50.00,50.00,"","PZ","CAJAS, PLATOS Y ARTICULOS DE CARTON",1
"4744","BASE PARA ROSCA MED 40X54 KRAFT","-",7.00,5.50,5.50,5.50,"",50.00,50.00,50.00,"","PZ","CAJAS, PLATOS Y ARTICULOS DE CARTON",1
"1902","BEBIDA LACTEA LA FLOR DE MEXICO 1_LT","-",14.00,13.50,13.50,13.50,"",12.00,12.00,12.00,"","PZ","LACTEOS",1
"4412","BENZOATO DE SODIO POLVO KALAMA 1_KG","-",170.00,170.00,170.00,170.00,"",1.00,1.00,1.00,"","PQ","MATERIAS PRIMAS",1
"4901","BENZOATO DE SODIO POLVO KALAMA 25_KG","-",3450.00,3450.00,3450.00,3450.00,"",1.00,1.00,1.00,"","BT","MATERIAS PRIMAS",1
"0033","BENZOATO DE SODIO POLVO KALAMA A GRANEL","-",205.00,205.00,205.00,205.00,"",1.00,1.00,1.00,"","KG","MATERIAS PRIMAS",1
"5634","BIOXIDO DE TITANIO DIQUIBA 1_KG","-",163.00,163.00,163.00,163.00,"",1.00,1.00,1.00,"","PQ","MATERIAS PRIMAS",1
"5635","BIOXIDO DE TITANIO DIQUIBA GRANEL","-",174.00,174.00,174.00,174.00,"",1.00,1.00,1.00,"","KG","MATERIAS PRIMAS",1
"2023","BISAGRA 0909-42 INIX","-",2.00,1.70,1.70,1.70,"",250.00,250.00,250.00,"","PZ","MOLDES Y CAJITAS DE PLASTICO",1
"1905","BISAGRA 1110-41 INIX","-",2.00,1.60,1.60,1.60,"",250.00,250.00,250.00,"","PZ","MOLDES Y CAJITAS DE PLASTICO",1
"1903","BISAGRA 1110-43 INIX","-",2.00,1.60,1.60,1.60,"",250.00,250.00,250.00,"","PZ","MOLDES Y CAJITAS DE PLASTICO",1
"0188","BISAGRA 1312-44 INIX","-",2.10,1.80,1.80,1.80,"",250.00,250.00,250.00,"","PZ","MOLDES Y CAJITAS DE PLASTICO",1
"0190","BISAGRA 1514-44 INIX","-",2.50,2.00,2.00,2.00,"",250.00,250.00,250.00,"","PZ","MOLDES Y CAJITAS DE PLASTICO",1
"0186","BISAGRA 2214 INIX","-",7.00,6.00,5.50,5.50,"",6.00,250.00,250.00,"","PZ","MOLDES Y CAJITAS DE PLASTICO",1
"0187","BISAGRA 2416-51 INIX","-",8.00,7.00,6.50,6.50,"",6.00,250.00,250.00,"","PZ","MOLDES Y CAJITAS DE PLASTICO",1
"2154","BISAGRA 2416-54 INIX","-",8.00,7.00,6.50,6.50,"",6.00,250.00,250.00,"","PZ","MOLDES Y CAJITAS DE PLASTICO",1
"1282","BISAGRA MANTECADAS M2416 6_DIV INIX","-",9.50,8.50,8.00,8.00,"",6.00,250.00,250.00,"","PZ","MOLDES Y CAJITAS DE PLASTICO",1
"3673","BISAGRA RB110 REYMA","-",6.50,5.50,4.50,4.50,"",10.00,250.00,250.00,"","PZ","MOLDES Y CAJITAS DE PLASTICO",1
"1832","BISAGRA RB130 REYMA","-",7.00,6.50,5.50,5.50,"",12.00,250.00,250.00,"","PZ","MOLDES Y CAJITAS DE PLASTICO",1
"1284","BISAGRA RB180 REYMA","-",3.50,2.90,2.90,2.90,"",250.00,250.00,250.00,"","PZ","MOLDES Y CAJITAS DE PLASTICO",1
"1511","BISAGRA TRIANGULAR RB100 REYMA","-",2.50,2.10,2.10,2.10,"",250.00,250.00,250.00,"","PZ","MOLDES Y CAJITAS DE PLASTICO",1
"0035","BLANQUEADOR CLARASOL 1.850_LT","-",26.00,24.00,24.00,24.00,"",6.00,6.00,6.00,"","PZ","BLANQUEADORES",1
"0034","BLANQUEADOR CLARASOL 1_LT","-",14.50,13.50,13.50,13.50,"",12.00,12.00,12.00,"","PZ","BLANQUEADORES",1
"0036","BLANQUEADOR CLARASOL 3.785_LT","-",51.00,47.00,47.00,47.00,"",3.00,3.00,3.00,"","PZ","BLANQUEADORES",1
"0038","BLANQUEADOR CLORALEX 1.17_LT","-",17.00,15.00,15.00,15.00,"",15.00,15.00,15.00,"","PZ","BLANQUEADORES",1
"0039","BLANQUEADOR CLORALEX 3.75_LT","-",62.00,58.00,58.00,58.00,"",6.00,6.00,6.00,"","PZ","BLANQUEADORES",1
"1682","BOLA DE CAÑAMO CAFE","-",13.00,12.00,12.00,12.00,"",12.00,12.00,12.00,"","PZ","JARCIERIA",1
"1689","BOLITA DE TAMARINDO CHILE","-",8.00,7.50,7.50,7.50,"",40.00,40.00,40.00,"","PZ","BOTANAS, DULCES Y FRITURAS",1
"1685","BOLITA DE TAMARINDO DULCE","-",8.00,7.50,7.50,7.50,"",40.00,40.00,40.00,"","PZ","BOTANAS, DULCES Y FRITURAS",1
"2250","BOLSA CAM NO_1 POR PZ","-",1.00,1.00,1.00,1.00,"",1.00,1.00,1.00,"","PZ","BOLSAS POR PIEZA",1
"2251","BOLSA CAM NO_2 POR PZ","-",1.00,1.00,1.00,1.00,"",1.00,1.00,1.00,"","PZ","BOLSAS POR PIEZA",1
"2252","BOLSA CAM NO_3 POR PZ","-",1.00,1.00,1.00,1.00,"",1.00,1.00,1.00,"","PZ","BOLSAS POR PIEZA",1
"2253","BOLSA CAM NO_4 POR PZ","-",5.00,5.00,5.00,5.00,"",1.00,1.00,1.00,"","PZ","BOLSAS POR PIEZA",1
"2255","BOLSA CAM NO_6 POR PZ","-",7.00,7.00,7.00,7.00,"",1.00,1.00,1.00,"","PZ","BOLSAS POR PIEZA",1
"3656","BOLSA CAM POLIETILENO NO_3 POR PZ","-",3.00,3.00,3.00,3.00,"",1.00,1.00,1.00,"","PZ","BOLSAS POR PIEZA",1
"4307","BOLSA CAM POLIETILENO NO_3 RAYADA DON PLAST","-",45.00,43.00,42.00,42.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIETILENO",1
"4251","BOLSA CAM POLIPAPEL NO_0 COLOR PLASTIMUNDO","-",46.00,44.00,41.50,41.50,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"4776","BOLSA CAM POLIPAPEL NO_0 COLOR POLIBOLSAS","-",46.00,44.00,41.50,41.50,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"4489","BOLSA CAM POLIPAPEL NO_0 NEGRA PLASTIMUNDO","-",46.00,44.00,41.50,41.50,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"4777","BOLSA CAM POLIPAPEL NO_0 NEGRA POLIBOLSAS","-",46.00,44.00,41.50,41.50,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"2882","BOLSA CAM POLIPAPEL NO_1 COLOR PLASTIMUNDO","-",43.00,41.00,39.00,39.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"4726","BOLSA CAM POLIPAPEL NO_1 COLOR POLIBOLSAS","-",43.00,41.00,39.00,39.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"5105","BOLSA CAM POLIPAPEL NO_1 COLOR REYMA","-",43.00,41.00,39.00,39.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"3600","BOLSA CAM POLIPAPEL NO_1 NEGRA PLASTIMUNDO","-",43.00,41.00,39.00,39.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"4727","BOLSA CAM POLIPAPEL NO_1 NEGRA POLIBOLSAS","-",43.00,41.00,39.00,39.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"2883","BOLSA CAM POLIPAPEL NO_2 COLOR PLASTIMUNDO","-",43.00,41.00,39.00,39.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"4724","BOLSA CAM POLIPAPEL NO_2 COLOR POLIBOLSAS","-",43.00,41.00,39.00,39.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"5106","BOLSA CAM POLIPAPEL NO_2 COLOR REYMA","-",43.00,41.00,39.00,39.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"2163","BOLSA CAM POLIPAPEL NO_2 NEGRA PLASTIMUNDO","-",43.00,41.00,39.00,39.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"4645","BOLSA CAM POLIPAPEL NO_2 NEGRA POLIBOLSAS","-",43.00,41.00,39.00,39.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"2174","BOLSA CAM POLIPAPEL NO_3 COLOR PLASTIMUNDO","-",43.00,41.00,39.00,36.00,"",5.00,25.00,250.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"5107","BOLSA CAM POLIPAPEL NO_3 COLOR REYMA","-",43.00,41.00,39.00,39.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"3599","BOLSA CAM POLIPAPEL NO_3 NEGRA PLASTIMUNDO","-",43.00,41.00,39.00,39.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"4716","BOLSA CAM POLIPAPEL NO_3 NEGRA POLIBOLSAS","-",43.00,41.00,39.00,39.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"4892","BOLSA CAM POLIPAPEL NO_4 NEGRA MORELIA","-",50.00,48.00,46.00,46.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"2206","BOLSA CAM POLIPAPEL NO_4 NEGRA PLASTIMUNDO","-",50.00,48.00,46.00,46.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"2708","BOLSA CAM POLIPAPEL NO_4 NEGRA POVASA","-",50.00,48.00,46.00,46.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"2227","BOLSA CAM POLIPAPEL NO_6 NEGRA PLASTIMUNDO","-",50.00,48.00,46.00,46.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLIPAPEL",1
"0049","BOLSA CAM POLISEDA NO_0 REYMA","-",80.00,77.00,73.00,73.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLISEDA",1
"3735","BOLSA CAM POLISEDA NO_1 MORELIA","-",62.00,62.00,62.00,62.00,"",1.00,1.00,1.00,"","KG","BOLSAS CAMISETA POLISEDA",1
"1102","BOLSA CAM POLISEDA NO_1 REYMA","-",75.00,70.00,69.00,69.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLISEDA",1
"1101","BOLSA CAM POLISEDA NO_2 REYMA","-",75.00,70.00,69.00,69.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLISEDA",1
"0048","BOLSA CAM POLISEDA NO_3 REYMA","-",75.00,70.00,69.00,69.00,"",5.00,25.00,25.00,"","KG","BOLSAS CAMISETA POLISEDA",1
"2413","BOLSA CELOFAN CONO 18X33 MED INTERFLEX 100_PZ","-",71.00,66.00,66.00,66.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"2414","BOLSA CELOFAN CONO 20X33 GDE INTERFLEX 100_PZ","-",82.00,76.00,76.00,76.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"3373","BOLSA CELOFAN CONO DECOR BABY AZUL INTERFLEX 100_PZ","-",38.00,35.00,35.00,35.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"3374","BOLSA CELOFAN CONO DECOR BABY ROSA INTERFLEX 100_PZ","-",38.00,35.00,35.00,35.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4189","BOLSA CELOFAN FUELLE P/1.5_KG 10+6X30 BELU 100_PZ APROX","-",49.00,45.50,45.50,45.50,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4187","BOLSA CELOFAN FUELLE P/150_GR 7+3x16 BELU 100_PZ APROX","-",18.00,16.00,16.00,16.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4646","BOLSA CELOFAN FUELLE P/1_KG 10+5X22 BELU 100_PZ APROX","-",33.00,30.00,30.00,30.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5089","BOLSA CELOFAN FUELLE P/2.5_KG LA BOLSITA 100_PZ","-",75.00,69.00,69.00,69.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"1341","BOLSA CELOFAN FUELLE P/250_GR LA BOLSITA 100_PZ","-",32.00,29.00,29.00,29.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4647","BOLSA CELOFAN FUELLE P/2_KG 13+8X30 BELU 100_PZ APROX","-",58.00,54.00,54.00,54.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"1378","BOLSA CELOFAN FUELLE P/3_KG INTERFLEX 100_PZ","-",111.00,103.00,103.00,103.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4188","BOLSA CELOFAN FUELLE P/500_GR 8.5+4X21 BELU 100_PZ APROX","-",31.00,28.50,28.50,28.50,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4182","BOLSA CELOFAN S/L 10X15 BELU 100_PZ APROX","-",12.00,10.50,10.50,10.50,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4085","BOLSA CELOFAN S/L 10X20 BELU 100_PZ APROX","-",18.00,16.50,16.50,16.50,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5609","BOLSA CELOFAN S/L 10X20 BOLCEL 100_PZ APROX","-",33.00,30.00,30.00,30.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4426","BOLSA CELOFAN S/L 10X25 BELU 100_PZ APROX","-",19.00,17.00,17.00,17.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4746","BOLSA CELOFAN S/L 11X17 BELU 100_PZ APROX","-",17.00,16.00,16.00,16.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4427","BOLSA CELOFAN S/L 12X20 BELU 100_PZ APROX","-",21.00,20.00,20.00,20.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5604","BOLSA CELOFAN S/L 12X22 BOLCEL 100_PZ APROX","-",30.00,27.50,27.50,27.50,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4964","BOLSA CELOFAN S/L 12X22 HUMAPACK 100_PZ APROX","-",26.00,24.00,24.00,24.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4959","BOLSA CELOFAN S/L 12X25 EL GUAJIRO 100_PZ APROX","-",25.00,23.00,23.00,23.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4184","BOLSA CELOFAN S/L 14X24 BELU 100_PZ APROX","-",28.00,26.50,26.50,26.50,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5605","BOLSA CELOFAN S/L 14X24 BOLCEL 100_PZ APROX","-",50.00,46.00,46.00,46.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4965","BOLSA CELOFAN S/L 14X24 HUMAPACK 100_PZ APROX","-",34.00,31.00,31.00,31.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5606","BOLSA CELOFAN S/L 14X25 BOLCEL 100_PZ APROX","-",52.00,48.00,48.00,48.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5567","BOLSA CELOFAN S/L 14X25 HUMAPACK 100_PZ APROX","-",34.00,31.00,31.00,31.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4303","BOLSA CELOFAN S/L 15X20 BELU 100_PZ APROX","-",23.00,21.50,21.50,21.50,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5607","BOLSA CELOFAN S/L 15X25 BOLCEL 100_PZ APROX","-",52.00,48.50,48.50,48.50,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5045","BOLSA CELOFAN S/L 15X25 HUMAPACK 100_PZ APROX","-",34.00,32.00,32.00,32.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5603","BOLSA CELOFAN S/L 18X25 BOLCEL 100_PZ APROX","-",61.00,58.00,58.00,58.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4428","BOLSA CELOFAN S/L 18X26 BELU 100_PZ APROX","-",41.00,38.50,38.50,38.50,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4185","BOLSA CELOFAN S/L 18X30 BELU 100_PZ APROX","-",47.00,43.50,43.50,43.50,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5613","BOLSA CELOFAN S/L 18X30 BOLCEL 100_PZ APROX","-",80.00,73.00,73.00,73.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5608","BOLSA CELOFAN S/L 20X30 BOLCEL 100_PZ APROX","-",89.00,82.00,82.00,82.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5439","BOLSA CELOFAN S/L 20X30 HUMAPACK 100_PZ APROX","-",58.00,54.00,54.00,54.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4186","BOLSA CELOFAN S/L 20X35 BELU 100_PZ APROX","-",61.00,57.00,57.00,57.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4707","BOLSA CELOFAN S/L 25X35 BELU 100_PZ APROX","-",75.00,70.00,70.00,70.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"0693","BOLSA CELOFAN S/L 30X40 INTERFLEX 100_PZ","-",99.00,95.00,95.00,95.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"2168","BOLSA CELOFAN S/L 35X45 INTERFLEX 100_PZ","-",138.00,132.00,132.00,132.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"1367","BOLSA CELOFAN S/L 40X60 INTERFLEX 100_PZ","-",241.00,230.00,230.00,230.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"2874","BOLSA CELOFAN S/L 5X11.5 INTERFLEX 100_PZ","-",15.00,14.00,14.00,14.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4423","BOLSA CELOFAN S/L 6X10 BELU 100_PZ APROX","-",5.00,4.50,4.50,4.50,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4424","BOLSA CELOFAN S/L 6X13 BELU 100_PZ APROX","-",8.00,7.00,7.00,7.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5479","BOLSA CELOFAN S/L 6X20 HUMAPACK 100_PZ","-",14.00,12.00,12.00,12.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5611","BOLSA CELOFAN S/L 6X22 BOLCEL 100_PZ APROX","-",23.00,21.00,21.00,21.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5612","BOLSA CELOFAN S/L 7X22 BOLCEL 100_PZ APROX","-",27.00,24.50,24.50,24.50,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5440","BOLSA CELOFAN S/L 7X22 HUMAPACK 100_PZ APROX","-",17.00,15.50,15.50,15.50,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5610","BOLSA CELOFAN S/L 8X22 BOLCEL 100_PZ APROX","-",31.00,28.50,28.50,28.50,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"5223","BOLSA CELOFAN S/L 8X22 HUMAPACK 100_PZ APROX","-",18.00,16.00,16.00,16.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"4095","BOLSA CELOFAN S/L NAVIDEÑA 20X30 BELU 25_PZ APROX","-",33.00,30.50,30.50,30.50,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"0065","BOLSA CELOFAN S/M 18X25 BP 100_PZ","-",35.00,32.50,32.50,32.50,"",10.00,10.00,10.00,"","PQ","BOLSAS DE CELOFAN",1
"2835","BOLSA DE PAPEL NO_1 FRESNO BLANCA 100_PZ","-",10.00,10.00,10.00,10.00,"",1.00,1.00,1.00,"","PQ","BOLSAS DE PAPEL",1
"2026","BOLSA DE PAPEL NO_1 FRESNO CAFE 100_PZ","-",20.00,19.00,18.00,18.00,"",10.00,80.00,80.00,"","PQ","BOLSAS DE PAPEL",1
"2834","BOLSA DE PAPEL NO_1/2 FRESNO BLANCA 100_PZ","-",5.00,5.00,5.00,5.00,"",1.00,1.00,1.00,"","PQ","BOLSAS DE PAPEL",1
"2027","BOLSA DE PAPEL NO_1/2 FRESNO CAFE 100_PZ","-",17.00,16.00,15.50,15.50,"",10.00,100.00,100.00,"","PQ","BOLSAS DE PAPEL",1
"2028","BOLSA DE PAPEL NO_1/4 FRESNO CAFE 100_PZ","-",12.00,11.50,11.50,11.50,"",150.00,150.00,150.00,"","PQ","BOLSAS DE PAPEL",1
"2029","BOLSA DE PAPEL NO_10 FRESNO CAFE 100_PZ","-",51.00,49.50,47.50,47.50,"",10.00,20.00,20.00,"","PQ","BOLSAS DE PAPEL",1
"2030","BOLSA DE PAPEL NO_12 FRESNO CAFE 100_PZ","-",54.00,52.00,50.00,50.00,"",10.00,20.00,20.00,"","PQ","BOLSAS DE PAPEL",1
"2031","BOLSA DE PAPEL NO_14 FRESNO CAFE 100_PZ","-",62.00,58.00,58.00,58.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE PAPEL",1
"2032","BOLSA DE PAPEL NO_16 FRESNO CAFE 100_PZ","-",66.00,61.00,61.00,61.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE PAPEL",1
"2033","BOLSA DE PAPEL NO_2 FRESNO CAFE 100_PZ","-",23.00,22.00,21.50,21.50,"",10.00,60.00,60.00,"","PQ","BOLSAS DE PAPEL",1
"2034","BOLSA DE PAPEL NO_20 FRESNO CAFE 100_PZ","-",72.00,67.00,67.00,67.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE PAPEL",1
"2035","BOLSA DE PAPEL NO_25 FRESNO CAFE 100_PZ","-",80.00,74.00,74.00,74.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE PAPEL",1
"2036","BOLSA DE PAPEL NO_3 FRESNO CAFE 100_PZ","-",27.00,25.00,24.50,24.50,"",10.00,50.00,50.00,"","PQ","BOLSAS DE PAPEL",1
"2857","BOLSA DE PAPEL NO_30 FRESNO BLANCA 100_PZ","-",50.00,50.00,50.00,50.00,"",1.00,1.00,1.00,"","PQ","BOLSAS DE PAPEL",1
"2037","BOLSA DE PAPEL NO_30 FRESNO CAFE 100_PZ","-",95.00,87.00,87.00,87.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE PAPEL",1
"2858","BOLSA DE PAPEL NO_35 FRESNO BLANCA 100_PZ","-",60.00,60.00,60.00,60.00,"",1.00,1.00,1.00,"","PQ","BOLSAS DE PAPEL",1
"2038","BOLSA DE PAPEL NO_35 FRESNO CAFE 100_PZ","-",106.00,97.00,97.00,97.00,"",10.00,10.00,10.00,"","PQ","BOLSAS DE PAPEL",1
"2039","BOLSA DE PAPEL NO_4 FRESNO CAFE 100_PZ","-",32.00,30.50,29.50,29.50,"",10.00,40.00,40.00,"","PQ","BOLSAS DE PAPEL",1
"2839","BOLSA DE PAPEL NO_5 FRESNO BLANCA 100_PZ","-",25.00,25.00,25.00,25.00,"",1.00,1.00,1.00,"","PQ","BOLSAS DE PAPEL",1
"2040","BOLSA DE PAPEL NO_5 FRESNO CAFE 100_PZ","-",38.00,36.50,35.00,35.00,"",10.00,30.00,30.00,"","PQ","BOLSAS DE PAPEL",1
"2041","BOLSA DE PAPEL NO_6 FRESNO CAFE 100_PZ","-",40.00,38.00,36.50,36.50,"",10.00,30.00,30.00,"","PQ","BOLSAS DE PAPEL",1
"2042","BOLSA DE PAPEL NO_8 FRESNO CAFE 100_PZ","-",46.00,43.50,42.00,42.00,"",10.00,20.00,20.00,"","PQ","BOLSAS DE PAPEL",1
"4120","BOLSA DECORADA P/ AGUINALDO 15X25 LUISIANA","-",96.00,90.00,90.00,90.00,"",25.00,25.00,25.00,"","KG","BOLSAS ESTANDAR POLIETILENO",1
"4023","BOLSA GOFRADA PARA VACIO 11 X 16 PULG","-",8.00,8.00,8.00,8.00,"",1.00,1.00,1.00,"","PZ","BOLSAS PARA VACIO",1
"1503","BOLSA METALIZADA PARA 1_KG","-",205.00,200.00,195.00,195.00,"",5.00,10.00,10.00,"","KG","BOLSA TRILAMINADA",1
"1510","BOLSA METALIZADA PARA 250_GR","-",205.00,200.00,195.00,195.00,"",5.00,10.00,10.00,"","KG","BOLSA TRILAMINADA",1
"1509","BOLSA METALIZADA PARA 500_GR","-",205.00,200.00,195.00,195.00,"",5.00,10.00,10.00,"","KG","BOLSA TRILAMINADA",1
"5518","BOLSA NATURAL 15X25 CAL. 400 LUISIANA","-",95.00,93.00,91.00,91.00,"",5.00,25.00,25.00,"","KG","BOLSAS ESTANDAR POLIETILENO",1
"5519","BOLSA NATURAL 18X25 CAL. 400 LUISIANA","-",95.00,93.00,91.00,91.00,"",5.00,25.00,25.00,"","KG","BOLSAS ESTANDAR POLIETILENO",1
"4902","BOLSA NATURAL 20X30 CAL. 400 LUISIANA","-",95.00,93.00,91.00,91.00,"",5.00,25.00,25.00,"","KG","BOLSAS ESTANDAR POLIETILENO",1
"2249","BOLSA NATURAL 20X30 POR PZ","-",1.00,1.00,1.00,1.00,"",1.00,1.00,1.00,"","PZ","BOLSAS POR PIEZA",1
"4903","BOLSA NATURAL 25X35 CAL. 400 LUISIANA","-",95.00,93.00,91.00,91.00,"",5.00,25.00,25.00,"","KG","BOLSAS ESTANDAR POLIETILENO",1
"2248","BOLSA NATURAL 25X35 POR PZ","-",1.00,1.00,1.00,1.00,"",1.00,1.00,1.00,"","PZ","BOLSAS POR PIEZA",1
"4904","BOLSA NATURAL 30X40 CAL. 400 LUISIANA","-",95.00,93.00,91.00,91.00,"",5.00,25.00,25.00,"","KG","BOLSAS ESTANDAR POLIETILENO",1
